Participant,Widget,Location,TaskType,SelectionMethod,SRC,Trials,A,W,ID,Ae,We,IDe(bits),PT(ms),ST(ms),MT(ms),ER(%),TP(bps),TRE,TAC,MDC,ODC,MV,ME,MO
P8,Horizontal,Front,1D,DT500,0,7,250,60,2.3692338081615767,239.1428571428572,56.85859111960308,2.380153976609962,2525.714285714286,526.4285714285714,3052.714285714286,0.0,0.7796844885708144,0.0,0.0,0.0,0.1428571428571428,1.9038922966689555e-14,6.999999999999996,6.999999999999996
P8,Vertical,Right,1D,DT500,0,7,250,60,2.3692338081615767,255.7142857142857,55.07847963517424,2.496392277874566,2730.428571428572,511.1428571428572,3241.714285714286,0.0,0.7700839919408586,0.0,0.0,0.0,0.5714285714285714,2.1457711803797443e-14,2.0000000000000027,-2.0000000000000027
P8,Vertical,Right,1D,DT500,0,7,250,40,2.857980993313141,258.2857142857143,34.24602409785672,3.09458474858013,2755.714285714286,522.1428571428571,3278.1428571428573,0.0,0.9440054577967014,0.1428571428571428,0.0,0.0,0.7142857142857143,2.229105029751787e-14,3.999999999999997,3.999999999999997
P8,Vertical,Right,1D,DT500,0,7,500,40,3.754887499779624,516.5714285714287,18.54802665919401,4.850523368053627,4748.0,523.8571428571429,5272.285714285715,0.0,0.9200038903261092,0.1428571428571428,0.0,0.0,1.0,4.077926381431199e-14,3.9999999999999902,3.9999999999999902
P8,Vertical,Right,1D,DT500,0,7,100,40,1.8073549209101785,87.0,41.796957179310176,1.6236286862706817,1453.857142857143,513.7142857142857,1968.0,0.0,0.8250145763570537,0.0,0.0,0.0,0.5714285714285714,8.536953440568911e-15,3.999999999999997,3.999999999999997
P8,Vertical,Right,1D,DT500,0,7,100,60,1.4150374983804868,111.0,40.45214133481063,1.904573996009124,1565.571428571429,524.1428571428571,2090.285714285714,0.0,0.9111548641377708,0.0,0.0,0.0,0.4285714285714285,1.0531284830257998e-14,3.999999999999999,3.999999999999999
P8,Vertical,Right,1D,DT500,0,7,500,60,3.222392419290665,513.7142857142857,23.67211918224501,4.504699050516505,5277.571428571428,514.4285714285714,5792.714285714285,0.0,0.7776490999436617,0.0,0.0,0.0,0.4285714285714285,4.210322766137439e-14,3.999999999999993,3.999999999999993
P8,Horizontal,Rear,1D,DT500,0,7,250,60,2.3692338081615767,258.7142857142857,48.64901172246045,2.6594624970747005,3802.142857142857,518.8571428571429,4321.428571428572,0.0,0.6154128092404266,0.1428571428571428,0.0,0.0,0.4285714285714285,3.843413047150983e-14,17.0,17.0
P8,Horizontal,Rear,1D,DT500,0,7,100,40,1.8073549209101785,97.57142857142856,43.857422063324094,1.6891835321193571,1378.571428571429,526.2857142857143,1905.2857142857144,0.0,0.8865775455376397,0.1428571428571428,0.0,0.0,0.8571428571428571,1.5075019368745395e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,0,7,100,60,1.4150374983804868,77.57142857142857,26.55443568115644,1.9713036932827728,1388.7142857142858,517.2857142857143,1906.428571428572,0.0,1.0340296630183146,0.0,0.0,0.0,0.5714285714285714,1.1351575961699044e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,0,7,500,60,3.222392419290665,512.7142857142857,111.01376691482552,2.490178547519079,6801.285714285715,512.4285714285714,7314.142857142857,14.285714285714285,0.3404607479176069,0.0,0.0,0.0,0.7142857142857143,6.793729973276108e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,0,7,250,40,2.857980993313141,237.1428571428572,36.18599057737202,2.9171345607381274,5457.142857142857,517.1428571428571,5974.714285714285,0.0,0.4882467045684645,0.2857142857142857,0.0,0.0,1.0,3.5567139961701564e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,0,7,500,40,3.754887499779624,489.8571428571428,46.87812147655946,3.517224012642014,6678.428571428572,522.4285714285714,7201.428571428572,0.0,0.4884064290516583,0.1428571428571428,0.0,0.0,0.7142857142857143,7.588493401170766e-14,24.0,24.0
P8,Vertical,Left,1D,DT500,0,7,100,60,1.4150374983804868,88.0,80.12648450436046,1.0691959196731071,1083.428571428571,522.5714285714286,1606.571428571429,0.0,0.6655140883613506,0.0,0.0,0.0,1.1428571428571428,8.108915076642835e-15,1.3143375727645511e-14,-2.045162063084267e-15
P8,Vertical,Left,1D,DT500,0,7,500,40,3.754887499779624,490.7142857142857,43.80175363970711,3.609172702014672,4501.285714285715,522.4285714285714,5024.142857142857,0.0,0.7183658595383067,0.0,0.0,0.0,0.7142857142857143,4.135771807978064e-14,6.999999999999986,6.999999999999986
P8,Vertical,Left,1D,DT500,0,7,500,60,3.222392419290665,498.1428571428572,48.3639728398391,3.498234859712661,4915.142857142857,522.2857142857143,5438.142857142857,0.0,0.6432774849078895,0.1428571428571428,0.0,0.0,0.8571428571428571,3.9615792732167226e-14,6.999999999999988,6.999999999999988
P8,Vertical,Left,1D,DT500,0,7,250,40,2.857980993313141,255.28571428571428,38.610796453635466,2.928232009717327,2929.8571428571427,524.7142857142857,3454.8571428571427,0.0,0.847569635627741,0.1428571428571428,0.0,0.0,0.8571428571428571,2.485506773022637e-14,7.000000000000005,7.000000000000005
P8,Vertical,Left,1D,DT500,0,7,100,40,1.8073549209101785,100.14285714285714,48.16175325239812,1.622603629809328,1380.0,519.8571428571429,1900.142857142857,0.0,0.8539377045835123,0.0,0.0,0.0,0.4285714285714285,1.2306681842231261e-14,6.999999999999999,6.999999999999999
P8,Vertical,Left,1D,DT500,0,7,250,60,2.3692338081615767,260.0,57.286105343056256,2.469527179223304,2496.1428571428573,521.2857142857143,3018.0,0.0,0.8182661296299881,0.0,0.0,0.0,0.4285714285714285,2.2297314548090315e-14,6.999999999999996,6.999999999999996
P8,Horizontal,Center,1D,DT500,0,7,500,60,3.222392419290665,496.57142857142856,51.76726697169002,3.40495522524229,4731.571428571428,520.0,5252.142857142857,0.0,0.648298288499824,0.2857142857142857,0.0,0.0,0.7142857142857143,7.342902028957403e-14,19.0,19.0
P8,Horizontal,Center,1D,DT500,0,7,250,60,2.3692338081615767,267.7142857142857,39.97687158316709,2.9442454983961346,2528.8571428571427,517.0,3046.428571428572,0.0,0.9664580768475002,0.0,0.0,0.0,0.1428571428571428,3.550946465316078e-14,26.0,26.0
P8,Horizontal,Center,1D,DT500,0,7,250,40,2.857980993313141,246.1428571428572,33.40446983608428,3.064979481031215,3151.1428571428573,507.8571428571428,3659.428571428572,0.0,0.837556853810841,0.2857142857142857,0.0,0.0,0.2857142857142857,3.7456552614410325e-14,26.0,26.0
P8,Horizontal,Center,1D,DT500,0,7,100,40,1.8073549209101785,116.85714285714286,27.398600393625337,2.396454653682372,1490.857142857143,513.0,2004.7142857142856,0.0,1.195409575698468,0.0,0.0,0.0,0.0,1.545722560487177e-14,26.0,26.0
P8,Horizontal,Center,1D,DT500,0,7,100,60,1.4150374983804868,100.0,34.88135317979442,1.9511629999610047,1991.571428571429,523.4285714285714,2515.714285714286,0.0,0.7755900624490083,0.1428571428571428,0.0,0.0,0.2857142857142857,1.4041084668551432e-14,26.0,26.0
P8,Horizontal,Center,1D,DT500,0,7,500,40,3.754887499779624,500.2857142857143,41.8358561706788,3.695804543810307,5322.571428571428,520.4285714285714,5843.428571428572,0.0,0.6324719295587754,0.0,0.0,0.0,0.0,7.104838433193868e-14,26.0,26.0
P8,Joystick,Front,2D,DT500,0,7,250,60,2.3692338081615767,235.54683303270988,48.576590339193935,2.5481846379961777,3884.571428571429,500.2857142857143,4385.142857142857,0.0,0.5810950112709553,0.0,1.4285714285714286,2.4285714285714284,0.4285714285714285,9.684785475597025,11.37558471787042,8.302113216566244
P8,Joystick,Front,2D,DT500,0,7,250,40,2.857980993313141,241.30571405530893,42.4520799264666,2.740752872727353,5036.142857142857,501.1428571428572,5537.428571428572,0.0,0.4949504697665619,0.0,1.4285714285714286,2.4285714285714284,1.0,9.172412743638178,10.182187150893077,2.586975003068123
P8,Joystick,Front,2D,DT500,0,7,500,40,3.754887499779624,492.51175236698,61.232698426909465,3.176846167265562,5733.285714285715,503.1428571428572,6237.142857142857,0.0,0.5093431784438602,0.0,0.8571428571428571,2.571428571428572,0.1428571428571428,14.488615765849788,21.31134335947584,9.845093062152012
P8,Joystick,Front,2D,DT500,0,7,500,60,3.222392419290665,490.6281536130524,54.508384861038095,3.322067542390577,6057.142857142857,500.4285714285714,6557.857142857143,0.0,0.5065782114526529,0.1428571428571428,0.7142857142857143,3.0,0.4285714285714285,15.57607599557628,21.566584624266547,6.081583129169164
P8,Joystick,Front,2D,DT500,0,7,100,40,1.8073549209101785,100.55445774077444,48.18015381674278,1.626229505844309,3621.142857142857,500.2857142857143,4122.285714285715,0.0,0.3944970384291018,0.2857142857142857,1.7142857142857142,2.2857142857142856,1.2857142857142858,13.05327692561475,13.93183574175671,-1.8010028661942832
P8,Joystick,Front,2D,DT500,0,7,100,60,1.4150374983804868,111.75776319094862,36.14175602866384,2.0328788517440164,2148.8571428571427,503.4285714285714,2652.8571428571427,0.0,0.766297897803345,0.0,0.7142857142857143,1.4285714285714286,0.5714285714285714,12.823423657205185,17.560443132525883,2.087002645904154
P8,Joystick,Center,2D,DT500,0,7,250,60,2.3692338081615767,244.93836305154423,51.78792889637197,2.518444994926836,3371.714285714286,501.8571428571428,3874.0,0.0,0.6500890539305203,0.0,1.2857142857142858,1.7142857142857142,0.0,10.78669160920436,14.396642932535451,-3.494523452893988
P8,Joystick,Center,2D,DT500,0,7,500,40,3.754887499779624,488.8908342484702,46.56071421829021,3.523570939395076,5956.714285714285,500.4285714285714,6457.571428571428,0.0,0.5456495492725157,0.1428571428571428,1.5714285714285714,2.857142857142857,0.1428571428571428,14.28632503053939,17.037081415313487,7.499532050554093
P8,Joystick,Center,2D,DT500,0,7,100,40,1.8073549209101785,102.39483840956402,51.52535292714831,1.5788281098502113,4032.285714285714,501.1428571428572,4533.857142857143,0.0,0.3482306698475432,0.1428571428571428,0.4285714285714285,1.2857142857142858,0.4285714285714285,11.5525370744236,16.037040935985143,-7.835712059820291
P8,Joystick,Center,2D,DT500,0,7,500,60,3.222392419290665,492.8082471005099,36.72312393822597,3.8499554586148657,5622.285714285715,501.7142857142857,6124.285714285715,0.0,0.628637467000328,0.0,1.1428571428571428,1.5714285714285714,0.0,13.45191887840701,15.833756197926562,-8.674184918088178
P8,Joystick,Center,2D,DT500,0,7,100,60,1.4150374983804868,101.81485195572968,48.13363282376887,1.6393497248226627,2369.428571428572,501.0,2871.0,0.0,0.5710030389490292,0.0,1.2857142857142858,1.4285714285714286,0.5714285714285714,10.0029429756349,12.585082271451103,-6.256055080434209
P8,Joystick,Center,2D,DT500,0,7,250,40,2.857980993313141,246.71140660148217,39.957305692235785,2.842853241113231,3972.428571428572,501.0,4473.857142857143,0.0,0.6354367496181824,0.0,1.2857142857142858,2.0,0.2857142857142857,12.98478954295378,15.740010924887878,-5.72072738059434
P5,Joystick,Rear,2D,DT500,0,7,250,40,2.857980993313141,251.4407586112722,45.32174760065288,2.711033430231588,8646.285714285714,502.8571428571428,9149.857142857143,0.0,0.296292432537918,0.1428571428571428,1.2857142857142858,2.142857142857143,1.5714285714285714,18.467629734267245,25.14362153587852,5.816896272696375
P5,Joystick,Rear,2D,DT500,0,7,500,60,3.222392419290665,483.5406740217136,48.238173518564444,3.462579202907643,8249.285714285714,506.2857142857143,8756.142857142857,0.0,0.3954457184401726,0.0,0.7142857142857143,2.0,0.2857142857142857,18.207900816786303,27.750996040151907,-6.127124618395155
P5,Joystick,Rear,2D,DT500,0,7,100,40,1.8073549209101785,108.0138726575725,41.79239200285789,1.841785715792738,5549.285714285715,504.0,6053.857142857143,0.0,0.3042334287596849,0.1428571428571428,1.0,1.0,0.5714285714285714,11.28050400478772,17.953770292122712,-7.105907808460153
P5,Joystick,Rear,2D,DT500,0,7,100,60,1.4150374983804868,107.10015790481658,82.63616943081202,1.1991506407398715,4001.857142857143,508.1428571428572,4510.285714285715,0.0,0.2658702168117034,0.0,0.4285714285714285,0.8571428571428571,0.4285714285714285,12.013020710631023,24.62837728854985,-1.450381271991482
P5,Joystick,Rear,2D,DT500,0,7,250,60,2.3692338081615767,259.84140068341543,34.471406970703924,3.093878234190108,4700.142857142857,504.8571428571428,5205.285714285715,0.0,0.5943724137368815,0.0,0.8571428571428571,1.4285714285714286,0.5714285714285714,15.941430863717404,21.44569788277412,14.733717482622476
P5,Joystick,Rear,2D,DT500,0,7,500,40,3.754887499779624,488.6398962604723,38.44272812621774,3.777246503957871,7396.285714285715,503.7142857142857,7900.857142857143,0.0,0.4780805975428542,0.2857142857142857,1.8571428571428568,3.4285714285714284,0.4285714285714285,17.35589559644482,22.34677716293692,12.662440394862443
P5,Joystick,Center,2D,DT500,0,7,250,40,2.857980993313141,246.45621270609607,45.42532808504604,2.683814133427224,5071.857142857143,507.8571428571428,5580.571428571428,0.0,0.4809210253427854,0.0,0.8571428571428571,1.7142857142857142,0.4285714285714285,16.558385798514397,25.425756292478148,-1.7514367328019669
P5,Joystick,Center,2D,DT500,0,7,250,60,2.3692338081615767,243.9218479357082,49.97715140831564,2.5559798670208123,4719.0,503.4285714285714,5223.142857142857,0.0,0.4893566836919666,0.0,1.5714285714285714,1.8571428571428568,0.7142857142857143,28.03805241896783,34.10412814012344,4.46120051643342
P5,Joystick,Center,2D,DT500,0,7,500,60,3.222392419290665,506.0602340638308,43.655332622751246,3.654455532430803,7200.0,504.8571428571428,7705.142857142857,0.0,0.474287836083796,0.0,0.5714285714285714,2.142857142857143,0.2857142857142857,21.42526654851452,35.101410767215825,7.670264586567824
P5,Joystick,Center,2D,DT500,0,7,500,40,3.754887499779624,487.42992721497785,46.04377309619322,3.5343391809197326,7903.0,506.1428571428572,8409.714285714286,0.0,0.4202686394380329,0.1428571428571428,0.8571428571428571,2.2857142857142856,0.7142857142857143,22.763018130517075,33.50261164475135,-6.425399141515272
P5,Joystick,Center,2D,DT500,0,7,100,40,1.8073549209101785,85.63215104206995,52.81319316491613,1.3903462604286576,5974.0,506.0,6480.285714285715,0.0,0.2145501482077642,0.5714285714285714,0.7142857142857143,1.7142857142857142,1.7142857142857142,14.111536925877926,20.600718406710097,8.878422391024538
P5,Joystick,Center,2D,DT500,0,7,100,60,1.4150374983804868,81.89042098716168,51.2475213750887,1.3773676415263956,7146.857142857143,506.2857142857143,7653.428571428572,0.0,0.1799674000575795,0.0,0.8571428571428571,1.2857142857142858,1.2857142857142858,16.849043000625663,23.322657588331506,6.005400823292891
P5,Vertical,Center,1D,DT500,0,7,250,60,2.3692338081615767,232.57142857142856,40.45214133481061,2.7547375226040485,3290.285714285714,526.5714285714286,3817.428571428572,0.0,0.7216212356196519,0.0,0.0,0.0,0.5714285714285714,3.152349552357608e-14,31.0,-31.0
P5,Vertical,Center,1D,DT500,0,7,500,60,3.222392419290665,495.1428571428572,39.05064070758298,3.773944289235851,7141.714285714285,522.2857142857143,7664.428571428572,0.0,0.4923973462684937,0.0,0.0,0.0,0.5714285714285714,6.938224957142077e-14,24.0,-24.0
P5,Vertical,Center,1D,DT500,0,7,500,40,3.754887499779624,504.1428571428572,55.43173913867331,3.3355462888451006,7632.714285714285,530.1428571428571,8163.571428571428,14.285714285714285,0.4085890982923388,0.1428571428571428,0.0,0.0,1.2857142857142858,7.243373255261983e-14,24.0,-24.0
P5,Vertical,Center,1D,DT500,0,7,100,40,1.8073549209101785,113.14285714285714,41.787226773595904,1.8904833869567808,2061.428571428572,524.8571428571429,2586.8571428571427,0.0,0.7308031648275608,0.0,0.0,0.0,0.4285714285714285,1.4274874049244947e-14,24.0,-24.0
P5,Vertical,Center,1D,DT500,0,7,100,60,1.4150374983804868,91.28571428571428,77.91883198528066,1.1187243748237987,1395.428571428571,521.4285714285714,1917.428571428572,0.0,0.5834503519420795,0.0,0.0,0.0,0.2857142857142857,1.1770771074853738e-14,24.0,-24.0
P5,Vertical,Center,1D,DT500,0,7,250,40,2.857980993313141,239.1428571428572,31.11007144284571,3.118856636703739,5644.428571428572,531.7142857142857,6176.857142857143,0.0,0.5049261403609365,0.0,0.0,0.0,0.7142857142857143,3.3657025775263207e-14,24.0,-24.0
P5,Horizontal,Front,1D,DT500,0,7,250,40,2.857980993313141,265.7142857142857,15.904049628330048,4.146275194998164,3836.571428571429,524.8571428571429,4361.857142857143,0.0,0.9505756514259044,0.0,0.0,0.0,0.0,2.1706367407371972e-14,15.000000000000002,-15.000000000000002
P5,Horizontal,Front,1D,DT500,0,7,100,40,1.8073549209101785,102.85714285714286,56.18227861271986,1.5011973701797106,2584.0,528.8571428571429,3113.285714285714,0.0,0.4821906846812267,0.0,0.0,0.0,0.0,8.852479019375975e-15,8.000000000000002,-8.000000000000002
P5,Horizontal,Front,1D,DT500,0,7,500,40,3.754887499779624,504.7142857142857,48.11951720704488,3.5221517566654463,5477.857142857143,518.2857142857143,5996.428571428572,0.0,0.5873749207065664,0.0,0.0,0.0,0.0,3.709415029392117e-14,8.000000000000009,-8.000000000000009
P5,Horizontal,Front,1D,DT500,0,7,100,60,1.4150374983804868,101.28571428571426,55.79005105728712,1.4933808317970243,3436.1428571428573,525.2857142857143,3962.285714285714,0.0,0.3768988254463214,0.0,0.0,0.0,0.0,8.282143569554676e-15,8.0,-8.0
P5,Horizontal,Front,1D,DT500,0,7,500,60,3.222392419290665,505.0,26.53911728606495,4.323983573098367,5568.714285714285,552.1428571428571,6121.428571428572,0.0,0.7063683783357892,0.0,0.0,0.0,0.0,3.6990339827065885e-14,8.000000000000009,-8.000000000000009
P5,Horizontal,Front,1D,DT500,0,7,250,60,2.3692338081615767,254.0,42.174691964189634,2.811998929765464,4022.428571428572,529.5714285714286,4552.571428571428,0.0,0.6176726656319268,0.0,0.0,0.0,0.0,1.9695728597685965e-14,8.000000000000004,-8.000000000000004
P5,Vertical,Left,1D,DT500,0,7,500,60,3.222392419290665,515.1428571428571,45.825334812001145,3.613701640468689,6035.571428571428,534.4285714285714,6570.571428571428,0.0,0.5499828560960305,0.0,0.0,0.0,0.4285714285714285,4.3405443814644156e-14,8.000000000000009,-8.000000000000009
P5,Vertical,Left,1D,DT500,0,7,250,40,2.857980993313141,257.0,42.73979194524294,2.810058829535466,3115.1428571428573,536.4285714285714,3652.0,0.0,0.7694575108257026,0.0,0.0,0.0,0.4285714285714285,2.2012737369013223e-14,1.0000000000000038,-1.0000000000000038
P5,Vertical,Left,1D,DT500,0,7,100,60,1.4150374983804868,95.42857142857144,49.90339828897654,1.5421421291726338,1715.2857142857142,539.5714285714286,2255.428571428572,0.0,0.6837468269703849,0.0,0.0,0.0,0.5714285714285714,8.829077613633627e-15,1.0000000000000002,-1.0000000000000002
P5,Vertical,Left,1D,DT500,0,7,250,60,2.3692338081615767,238.0,43.73671759249292,2.6874307384035943,3092.0,520.5714285714286,3612.857142857143,0.0,0.7438519244296228,0.0,0.0,0.0,0.4285714285714285,2.153358083227668e-14,1.000000000000004,-1.000000000000004
P5,Vertical,Left,1D,DT500,0,7,500,40,3.754887499779624,506.57142857142856,50.58326832625158,3.4613457910841388,6140.285714285715,540.5714285714286,6681.571428571428,0.0,0.5180436710266826,0.0,0.0,0.0,0.5714285714285714,4.1727114010033766e-14,1.0000000000000069,-1.0000000000000069
P5,Vertical,Left,1D,DT500,0,7,100,40,1.8073549209101785,108.0,28.67497880368075,2.252884825440748,1844.2857142857144,525.8571428571429,2370.714285714286,0.0,0.9502979076881732,0.1428571428571428,0.0,0.0,0.8571428571428571,1.1391557519920912e-14,0.9999999999999992,-0.9999999999999992
P5,Joystick,Front,2D,DT500,0,7,100,60,1.4150374983804868,109.84006917707808,52.69560228782184,1.6250019061538803,3544.1428571428573,505.4285714285714,4050.142857142857,0.0,0.401220886144304,0.0,0.4285714285714285,0.8571428571428571,0.5714285714285714,12.858323994077008,23.75767254201217,7.840047675556041
P5,Joystick,Front,2D,DT500,0,7,500,60,3.222392419290665,490.2521133039817,36.83133661954918,3.839025731549762,8006.571428571428,504.1428571428572,8511.285714285714,0.0,0.451051211347091,0.2857142857142857,1.4285714285714286,3.142857142857143,0.7142857142857143,24.29567555931402,32.05553032962071,-2.0208811435903
P5,Joystick,Front,2D,DT500,0,7,500,40,3.754887499779624,492.8267796585516,51.02716704857553,3.413881809276303,7914.857142857143,505.7142857142857,8420.857142857143,0.0,0.4054078761058277,0.1428571428571428,0.2857142857142857,2.142857142857143,0.5714285714285714,18.58662628954832,33.41323456441763,-7.439117932344206
P5,Joystick,Front,2D,DT500,0,7,250,40,2.857980993313141,243.35514708744964,42.20804909811481,2.758219999871872,5186.857142857143,505.1428571428572,5692.428571428572,0.0,0.4845418726404272,0.1428571428571428,1.5714285714285714,1.8571428571428568,0.5714285714285714,15.73497553896412,16.86700276087831,0.816378119096618
P5,Joystick,Front,2D,DT500,0,7,250,60,2.3692338081615767,250.50414144009872,65.8905601588082,2.263581742165741,5839.571428571428,505.4285714285714,6345.571428571428,0.0,0.3567183456439854,0.0,1.0,1.8571428571428568,0.5714285714285714,20.02332325606987,23.02394623303921,-0.5808953789279379
P5,Joystick,Front,2D,DT500,0,7,100,40,1.8073549209101785,98.16687355638584,43.08635429466267,1.7129808979501722,4779.142857142857,507.2857142857143,5286.571428571428,0.0,0.3240249225977194,0.1428571428571428,1.2857142857142858,1.1428571428571428,1.0,16.645011132407003,22.132898757199865,-1.1705365269875705
P5,Horizontal,Center,1D,DT500,0,7,100,60,1.4150374983804868,111.7142857142857,71.1422224538366,1.3619340252338332,2602.8571428571427,528.5714285714286,3131.5714285714284,14.285714285714285,0.4349043463636163,0.0,0.0,0.0,0.5714285714285714,1.2707016892195866e-14,17.000000000000004,-17.000000000000004
P5,Horizontal,Center,1D,DT500,0,7,500,40,3.754887499779624,506.1428571428572,54.67089699061608,3.358676778919838,9187.57142857143,539.8571428571429,9727.57142857143,0.0,0.3452739261368843,0.8571428571428571,0.0,0.0,1.7142857142857142,4.423251948630699e-14,10.000000000000004,-10.000000000000004
P5,Horizontal,Center,1D,DT500,0,7,250,40,2.857980993313141,263.85714285714283,61.01238245507054,2.4126864428594104,4794.285714285715,534.8571428571429,5329.571428571428,28.57142857142857,0.452698021819387,0.0,0.0,0.0,1.1428571428571428,2.5343734631488562e-14,9.999999999999998,-9.999999999999998
P5,Horizontal,Center,1D,DT500,0,7,500,60,3.222392419290665,484.2857142857143,51.031483260341,3.39093451888744,5406.142857142857,535.5714285714286,5942.428571428572,0.0,0.5706310943628646,0.0,0.0,0.0,0.8571428571428571,3.962160629775327e-14,10.000000000000012,-10.000000000000012
P5,Horizontal,Center,1D,DT500,0,7,250,60,2.3692338081615767,247.57142857142856,59.40491144516594,2.3694733442981826,2933.1428571428573,543.2857142857143,3476.5714285714284,0.0,0.6815546273047041,0.1428571428571428,0.0,0.0,1.0,2.247316181841596e-14,10.000000000000009,-10.000000000000009
P5,Horizontal,Center,1D,DT500,0,7,100,40,1.8073549209101785,105.28571428571428,34.55338152860162,2.0168689499828543,3788.714285714286,531.0,4319.857142857143,0.0,0.4668832517570019,0.5714285714285714,0.0,0.0,1.1428571428571428,1.3233961443481634e-14,10.0,-10.0
P5,Vertical,Right,1D,DT500,0,7,250,40,2.857980993313141,243.7142857142857,27.76717493837884,3.28940136988416,3630.571428571429,533.8571428571429,4165.285714285715,0.0,0.7897180639019487,0.0,0.0,0.0,0.8571428571428571,2.1185240829975097e-14,5.000000000000004,-5.000000000000004
P5,Vertical,Right,1D,DT500,0,7,500,60,3.222392419290665,480.0,45.95825204410395,3.516552454543857,6005.571428571428,539.0,6545.571428571428,0.0,0.5372414758464173,0.0,0.0,0.0,1.1428571428571428,3.9099236141819215e-14,1.9999999999999976,1.9999999999999976
P5,Vertical,Right,1D,DT500,0,7,250,60,2.3692338081615767,255.0,54.952822334822805,2.495783155293772,2952.5714285714284,523.4285714285714,3476.714285714286,0.0,0.7178568470664586,0.0,0.0,0.0,0.5714285714285714,2.14358755977674e-14,1.999999999999996,1.999999999999996
P5,Vertical,Right,1D,DT500,0,7,100,40,1.8073549209101785,91.0,57.56228694380485,1.3678721118457806,2515.8571428571427,518.8571428571429,3035.1428571428573,14.285714285714285,0.450677999760918,0.2857142857142857,0.0,0.0,1.1428571428571428,1.0042224812445782e-14,2.000000000000003,2.000000000000003
P5,Vertical,Right,1D,DT500,0,7,500,40,3.754887499779624,499.1428571428572,43.438169955563296,3.642803369238517,5613.571428571428,518.5714285714286,6132.571428571428,0.0,0.5940091218940929,0.1428571428571428,0.0,0.0,0.8571428571428571,4.122844870605071e-14,1.9999999999999896,1.9999999999999896
P5,Vertical,Right,1D,DT500,0,7,100,60,1.4150374983804868,111.71428571428572,65.46856704943863,1.4363646827102758,1552.7142857142858,522.4285714285714,2075.8571428571427,0.0,0.6919381170581469,0.0,0.0,0.0,0.2857142857142857,9.785384552477088e-15,2.0,2.0
P5,Horizontal,Rear,1D,DT500,0,7,100,60,1.4150374983804868,95.85714285714286,48.0095295953212,1.5833397156867624,3647.571428571429,527.7142857142857,4175.714285714285,0.0,0.3791781734453417,0.1428571428571428,0.0,0.0,0.2857142857142857,1.5648231755105637e-14,39.0,-39.0
P5,Horizontal,Rear,1D,DT500,0,7,100,40,1.8073549209101785,123.57142857142856,8.066265659690588,4.028527927541657,4110.857142857143,530.1428571428571,4641.428571428572,0.0,0.8679499997781348,0.0,0.0,0.0,0.0,1.6546889056775207e-14,32.0,-32.0
P5,Horizontal,Rear,1D,DT500,0,7,500,60,3.222392419290665,506.4285714285714,86.78267267104896,2.773067018994261,5863.142857142857,543.1428571428571,6406.571428571428,14.285714285714285,0.4328472803139594,0.0,0.0,0.0,0.1428571428571428,7.04920435032143e-14,32.0,-32.0
P5,Horizontal,Rear,1D,DT500,0,7,250,40,2.857980993313141,253.57142857142856,31.292536769574745,3.186382611108251,3744.142857142857,541.4285714285714,4286.0,0.0,0.7434397132777069,0.1428571428571428,0.0,0.0,0.1428571428571428,3.892327967613739e-14,32.0,-32.0
P5,Horizontal,Rear,1D,DT500,0,7,500,40,3.754887499779624,514.4285714285714,33.52598522402364,4.03070461483406,5690.142857142857,536.7142857142857,6227.428571428572,0.0,0.64725023636994,0.0,0.0,0.0,0.0,7.253682109876148e-14,32.0,-32.0
P5,Horizontal,Rear,1D,DT500,0,7,250,60,2.3692338081615767,232.57142857142856,25.965984470854195,3.3156782367404856,3091.5714285714284,547.1428571428571,3639.0,0.0,0.9111509306788914,0.0,0.0,0.0,0.0,3.274628475799484e-14,32.0,-32.0
P4,Joystick,Center,2D,DT500,0,7,250,40,2.857980993313141,255.256787577763,42.732278318215,2.8018612500648983,9366.0,500.0,9866.57142857143,0.0,0.2839751650660859,1.5714285714285714,1.7142857142857142,4.142857142857143,3.142857142857143,23.120406224982577,27.254789382935407,-6.493363414861976
P4,Joystick,Center,2D,DT500,0,7,500,60,3.222392419290665,509.69862057417697,40.080245809535015,3.7778881863872376,6381.714285714285,500.1428571428572,6882.571428571428,0.0,0.5489064989146636,0.0,0.7142857142857143,2.0,0.4285714285714285,21.96043031459272,33.44154787818833,12.824319794845144
P4,Joystick,Center,2D,DT500,0,7,500,40,3.754887499779624,491.049317289314,47.93420546772016,3.491113742591265,10075.857142857143,500.1428571428572,10576.285714285714,0.0,0.3300888267301355,1.0,2.4285714285714284,3.0,2.0,24.64689724780024,30.787589736816248,-8.209646772649355
P4,Joystick,Center,2D,DT500,0,7,100,40,1.8073549209101785,96.15421757946062,33.21992563034352,1.9614285583936115,9242.57142857143,500.0,9742.714285714286,0.0,0.2013225987002049,1.4285714285714286,2.7142857142857144,5.0,5.142857142857143,22.32825703900173,23.689040314804267,-15.357331867821346
