Participant,Widget,Location,TaskType,SelectionMethod,Trial,A,W,Ae,dx,PT(ms),ST(ms),MT(ms),Errors,TRE,TAC,MDC,ODC,MV,ME,MO
P2,Joystick,Front,2D,DT500,4,250.0,60.0,245.50472928369103,1.772751238235091,2538,500,3038,0,0,1,1,0,13.53377528809278,16.2296331748641,14.469981858484823
P2,Joystick,Front,2D,DT500,5,250.0,60.0,241.2389718745212,-2.4930061709347715,2963,500,3464,0,0,2,1,0,17.603284643544075,23.213743054869383,19.84769356785861
P2,Joystick,Front,2D,DT500,6,250.0,60.0,240.1604524931713,-3.5715255522846032,2667,500,3168,0,0,0,2,0,12.420276969293642,13.6772543561814,-13.410010120185628
P2,Horizontal,Front,1D,DT500,0,500.0,60.0,504.0,4.0,4843,510,5354,0,0,0,0,0,7.098795418784474e-14,13.0,-13.0
P2,Horizontal,Front,1D,DT500,1,500.0,60.0,507.0,7.0,4901,515,5417,0,0,0,0,0,7.159044988656716e-14,13.0,-13.0
P2,Horizontal,Front,1D,DT500,2,500.0,60.0,500.0,0.0,4886,528,5415,0,0,0,0,0,7.114595391059232e-14,13.0,-13.0
P2,Horizontal,Front,1D,DT500,3,500.0,60.0,507.0,7.0,4702,509,5211,0,0,0,0,0,7.124901479425728e-14,13.0,-13.0
P2,Horizontal,Front,1D,DT500,4,500.0,60.0,498.0,-2.0000000000000293,4608,522,5131,0,0,0,0,0,7.02651021698457e-14,13.0,-13.0
P2,Horizontal,Front,1D,DT500,5,500.0,60.0,494.00000000000006,-5.999999999999971,4631,511,5143,0,0,0,0,0,6.866212377184757e-14,13.0,-13.0
P2,Horizontal,Front,1D,DT500,6,500.0,60.0,503.00000000000006,3.0000000000000293,4569,512,5081,0,0,0,0,0,6.919387204383632e-14,13.000000000000002,-13.000000000000002
P2,Horizontal,Front,1D,DT500,0,500.0,40.0,494.0,-6.0,4894,520,5415,0,0,0,0,0,3.8253797153554393e-14,6.00000000000007,-6.00000000000007
P2,Horizontal,Front,1D,DT500,1,500.0,40.0,509.0,9.000000000000028,4652,503,5156,0,0,0,0,0,4.1663506321546895e-14,5.999999999999916,-5.999999999999916
P2,Horizontal,Front,1D,DT500,2,500.0,40.0,501.00000000000006,1.000000000000029,4835,506,5341,0,0,0,0,0,3.8506966652979843e-14,6.000000000000071,-6.000000000000071
P2,Horizontal,Front,1D,DT500,3,500.0,40.0,511.0,11.000000000000028,4654,503,5158,0,0,0,0,0,4.259803545755244e-14,5.9999999999999165,-5.9999999999999165
P2,Horizontal,Front,1D,DT500,4,500.0,40.0,498.0,-2.0,4654,508,5163,0,0,0,0,0,3.730522954341444e-14,6.000000000000067,-6.000000000000067
P2,Horizontal,Front,1D,DT500,5,500.0,40.0,508.0,8.0,4664,503,5168,0,0,0,0,0,4.059391215389396e-14,5.999999999999919,-5.999999999999919
P2,Horizontal,Front,1D,DT500,6,500.0,40.0,503.0,3.0,4640,511,5152,0,0,0,0,0,4.135576732289696e-14,6.000000000000077,-6.000000000000077
P2,Horizontal,Front,1D,DT500,0,250.0,40.0,265.0,15.000000000000028,2751,521,3272,0,0,0,0,0,1.936620920624572e-14,6.000000000000031,-6.000000000000031
P2,Horizontal,Front,1D,DT500,1,250.0,40.0,256.99999999999994,6.999999999999971,2931,502,3434,0,0,0,0,0,1.9823045459235324e-14,5.999999999999972,-5.999999999999972
P2,Horizontal,Front,1D,DT500,2,250.0,40.0,262.0,12.0,2606,516,3123,0,0,0,0,0,2.141388844255701e-14,6.00000000000004,-6.00000000000004
P2,Horizontal,Front,1D,DT500,3,250.0,40.0,255.0,5.000000000000014,3128,512,3640,0,0,0,0,0,1.9230847753768222e-14,5.999999999999969,-5.999999999999969
P2,Horizontal,Front,1D,DT500,4,250.0,40.0,265.0,15.000000000000028,2505,513,3019,0,0,0,0,0,2.054291525618205e-14,6.000000000000036,-6.000000000000036
P2,Horizontal,Front,1D,DT500,5,250.0,40.0,259.0,8.999999999999972,2985,536,3522,0,0,0,0,0,1.9839288205838892e-14,5.999999999999968,-5.999999999999968
P2,Horizontal,Front,1D,DT500,6,250.0,40.0,264.0,14.0,2683,519,3203,0,0,0,0,0,1.991758490013372e-14,6.000000000000034,-6.000000000000034
P2,Horizontal,Front,1D,DT500,0,100.0,40.0,87.0,-13.000000000000004,1435,507,1943,0,0,0,0,0,7.839389070407072e-15,6.000000000000011,-6.000000000000011
P2,Horizontal,Front,1D,DT500,1,100.0,40.0,103.0,3.0,1251,522,1774,0,0,0,0,0,8.231585500921663e-15,5.999999999999981,-5.999999999999981
P2,Horizontal,Front,1D,DT500,2,100.0,40.0,103.0,3.0,1386,503,1890,0,0,0,0,0,8.12171158661399e-15,6.000000000000011,-6.000000000000011
P2,Horizontal,Front,1D,DT500,3,100.0,40.0,111.0,11.0,1594,511,2105,0,0,0,0,0,8.390557384965002e-15,5.9999999999999885,-5.9999999999999885
P2,Horizontal,Front,1D,DT500,4,100.0,40.0,86.0,-13.999999999999996,1521,525,2047,0,0,0,0,0,7.441137183624082e-15,6.000000000000008,-6.000000000000008
P2,Horizontal,Front,1D,DT500,5,100.0,40.0,112.0,12.000000000000009,1401,512,1913,0,0,0,0,0,8.287859813237574e-15,5.999999999999981,-5.999999999999981
P2,Horizontal,Front,1D,DT500,6,100.0,40.0,103.0,3.0,1233,512,1746,0,0,0,0,0,1.0074193284675717e-14,6.000000000000005,-6.000000000000005
P2,Horizontal,Front,1D,DT500,0,100.0,60.0,85.0,-15.000000000000004,1178,504,1683,0,0,0,0,0,5.483737567300697e-15,6.000000000000014,-6.000000000000014
P2,Horizontal,Front,1D,DT500,1,100.0,60.0,85.0,-15.000000000000004,1304,511,1815,0,0,0,0,0,6.160107933400897e-15,5.999999999999985,-5.999999999999985
P2,Horizontal,Front,1D,DT500,2,100.0,60.0,99.0,-1.0,1211,503,1714,0,0,0,0,0,7.019911300937148e-15,6.000000000000016,-6.000000000000016
P2,Horizontal,Front,1D,DT500,3,100.0,60.0,131.99999999999997,31.999999999999982,1631,512,2144,0,0,0,0,0,1.0734900510524408e-14,5.9999999999999805,-5.9999999999999805
P2,Horizontal,Front,1D,DT500,4,100.0,60.0,84.0,-16.0,2593,522,3116,0,0,0,0,1,1.515626221874026e-14,5.99999999999999,-5.99999999999999
P2,Horizontal,Front,1D,DT500,5,100.0,60.0,72.0,-28.000000000000004,1315,520,1835,0,0,0,0,0,5.071179893299486e-15,5.999999999999987,-5.999999999999987
P2,Horizontal,Front,1D,DT500,6,100.0,60.0,97.0,-3.0,1264,520,1785,0,0,0,0,0,5.385704101498305e-15,6.000000000000016,-6.000000000000016
P2,Horizontal,Front,1D,DT500,0,250.0,60.0,234.0,-15.999999999999986,2594,525,3120,0,0,0,0,0,1.7836548386125612e-14,6.000000000000032,-6.000000000000032
P2,Horizontal,Front,1D,DT500,1,250.0,60.0,250.0,0.0,2626,506,3133,0,0,0,0,0,1.8057721060362432e-14,5.999999999999962,-5.999999999999962
P2,Horizontal,Front,1D,DT500,2,250.0,60.0,250.0,0.0,3525,524,4050,0,0,0,0,1,2.7069372898264406e-14,6.000000000000004,-6.000000000000004
P2,Horizontal,Front,1D,DT500,3,250.0,60.0,259.0,8.999999999999972,2508,530,3038,0,0,0,0,0,2.1068430257402733e-14,5.999999999999959,-5.999999999999959
P2,Horizontal,Front,1D,DT500,4,250.0,60.0,247.0,-3.0,2708,522,3230,0,0,0,0,0,1.9406528586052472e-14,6.000000000000034,-6.000000000000034
P2,Horizontal,Front,1D,DT500,5,250.0,60.0,258.0,8.0,3624,512,4137,0,0,0,0,0,1.9857841206879003e-14,5.999999999999961,-5.999999999999961
P2,Horizontal,Front,1D,DT500,6,250.0,60.0,254.0,4.000000000000014,2431,521,2952,0,0,0,0,0,1.8770653888860985e-14,6.000000000000033,-6.000000000000033
P2,Vertical,Right,1D,DT500,0,100.0,60.0,102.0,2.0,2230,530,2760,0,0,0,0,0,1.292993245329762e-14,18.0,-18.0
P2,Vertical,Right,1D,DT500,1,100.0,60.0,103.0,3.000000000000009,1156,509,1666,0,0,0,0,0,1.4455465702352066e-14,18.0,-18.0
P2,Vertical,Right,1D,DT500,2,100.0,60.0,86.0,-14.0,1784,526,2310,0,0,0,0,0,1.213173136989253e-14,18.0,-18.0
P2,Vertical,Right,1D,DT500,3,100.0,60.0,98.0,-2.0,1206,519,1725,0,0,0,0,0,1.1193489195106092e-14,17.999999999999996,-17.999999999999996
P2,Vertical,Right,1D,DT500,4,100.0,60.0,96.0,-4.0,1091,521,1613,0,0,0,0,0,1.4554763271841647e-14,18.0,-18.0
P2,Vertical,Right,1D,DT500,5,100.0,60.0,100.0,0.0,1352,514,1866,0,0,0,0,0,1.4576231925279107e-14,18.0,-18.0
P2,Vertical,Right,1D,DT500,6,100.0,60.0,91.0,-9.000000000000009,1223,522,1746,0,0,0,0,0,1.3344263146756695e-14,18.0,-18.0
P2,Vertical,Right,1D,DT500,0,500.0,60.0,485.0,-14.999999999999972,5388,513,5902,0,0,0,0,0,6.011628632967403e-14,11.000000000000009,-11.000000000000009
P2,Vertical,Right,1D,DT500,1,500.0,60.0,501.00000000000006,1.000000000000029,5202,516,5718,0,0,0,0,0,6.597186232195872e-14,10.999999999999991,-10.999999999999991
P2,Vertical,Right,1D,DT500,2,500.0,60.0,496.0,-4.0,4476,501,4977,0,0,0,0,0,5.4090877717273153e-14,11.00000000000002,-11.00000000000002
P2,Vertical,Right,1D,DT500,3,500.0,60.0,504.0,4.0,4974,520,5494,0,0,0,0,0,6.617877421040076e-14,10.999999999999998,-10.999999999999998
P2,Vertical,Right,1D,DT500,4,500.0,60.0,485.0,-14.999999999999972,5287,526,5814,0,0,0,0,0,5.256699451614791e-14,11.00000000000002,-11.00000000000002
P2,Vertical,Right,1D,DT500,5,500.0,60.0,508.0,8.0,4723,520,5244,0,0,0,0,0,6.349623210373751e-14,10.999999999999991,-10.999999999999991
P2,Vertical,Right,1D,DT500,6,500.0,60.0,527.0,27.0,5960,502,6463,0,0,0,0,0,4.978833564040296e-14,11.000000000000032,-11.000000000000032
P2,Vertical,Right,1D,DT500,0,500.0,40.0,500.0,0.0,5379,501,5881,0,0,0,0,0,6.514687478101748e-14,11.0,-11.0
P2,Vertical,Right,1D,DT500,1,500.0,40.0,506.0,6.0,5771,504,6275,0,0,0,0,0,4.9869206828262776e-14,10.999999999999972,-10.999999999999972
P2,Vertical,Right,1D,DT500,2,500.0,40.0,492.0,-8.0,4716,514,5230,0,0,0,0,0,5.825456883805378e-14,11.000000000000012,-11.000000000000012
P2,Vertical,Right,1D,DT500,3,500.0,40.0,507.00000000000006,7.000000000000029,4323,500,4823,0,0,0,0,0,4.8681055077662996e-14,10.99999999999997,-10.99999999999997
P2,Vertical,Right,1D,DT500,4,500.0,40.0,500.0,0.0,4630,520,5151,0,0,0,0,0,5.904528426735189e-14,11.000000000000012,-11.000000000000012
P2,Vertical,Right,1D,DT500,5,500.0,40.0,502.0,2.0,4940,515,5456,0,0,0,0,0,5.323275602901287e-14,10.99999999999998,-10.99999999999998
P2,Vertical,Right,1D,DT500,6,500.0,40.0,508.0,8.0,5187,519,5707,0,0,0,0,0,5.420198524264546e-14,11.00000000000002,-11.00000000000002
P2,Vertical,Right,1D,DT500,0,100.0,40.0,104.0,4.0,1487,500,1988,0,0,0,0,0,1.4122171351038667e-14,11.0,-11.0
P2,Vertical,Right,1D,DT500,1,100.0,40.0,101.0,1.0,1719,520,2239,0,0,0,0,0,1.2723612002098004e-14,11.0,-11.0
P2,Vertical,Right,1D,DT500,2,100.0,40.0,92.0,-8.0,1247,505,1752,0,0,0,0,0,1.289905769064607e-14,11.0,-11.0
P2,Vertical,Right,1D,DT500,3,100.0,40.0,88.0,-12.000000000000004,2190,519,2709,0,0,0,0,0,8.96527529531871e-15,10.999999999999998,-10.999999999999998
P2,Vertical,Right,1D,DT500,4,100.0,40.0,92.0,-8.0,1364,528,1892,0,0,0,0,0,9.9251703027945e-15,11.000000000000004,-11.000000000000004
P2,Vertical,Right,1D,DT500,5,100.0,40.0,90.0,-10.0,1537,508,2045,0,0,0,0,0,1.1267661787519307e-14,10.999999999999998,-10.999999999999998
P2,Vertical,Right,1D,DT500,6,100.0,40.0,100.0,0.0,3780,510,4290,0,0,0,0,0,8.707563913825612e-15,11.0,-11.0
P2,Vertical,Right,1D,DT500,0,250.0,40.0,249.00000000000003,-0.9999999999999856,2617,515,3133,0,0,0,0,0,2.204924496972049e-14,11.000000000000018,-11.000000000000018
P2,Vertical,Right,1D,DT500,1,250.0,40.0,250.00000000000003,1.4551915228366852e-14,2405,501,2907,0,0,0,0,0,2.676016471121413e-14,10.99999999999999,-10.99999999999999
P2,Vertical,Right,1D,DT500,2,250.0,40.0,247.0,-3.0,2538,512,3050,0,0,0,0,0,2.6227594425580137e-14,11.000000000000012,-11.000000000000012
P2,Vertical,Right,1D,DT500,3,250.0,40.0,262.0,12.000000000000028,2343,508,2851,0,0,0,0,0,3.216375926616246e-14,10.999999999999991,-10.999999999999991
P2,Vertical,Right,1D,DT500,4,250.0,40.0,247.0,-3.0,2790,546,3337,0,0,0,0,0,3.31440217477567e-14,11.000000000000002,-11.000000000000002
P2,Vertical,Right,1D,DT500,5,250.0,40.0,241.0,-8.999999999999986,2704,520,3224,0,0,0,0,0,3.277027749713647e-14,10.999999999999998,-10.999999999999998
P2,Vertical,Right,1D,DT500,6,250.0,40.0,238.0,-11.999999999999986,2486,523,3010,0,0,0,0,0,2.8206871126794164e-14,11.000000000000009,-11.000000000000009
P2,Vertical,Right,1D,DT500,0,250.0,60.0,241.0,-8.999999999999986,2614,531,3146,0,0,0,0,0,3.0603333645479715e-14,11.000000000000004,-11.000000000000004
P2,Vertical,Right,1D,DT500,1,250.0,60.0,266.0,16.0,2182,513,2695,0,0,0,0,0,2.1640988343977388e-14,10.999999999999975,-10.999999999999975
P2,Vertical,Right,1D,DT500,2,250.0,60.0,246.00000000000003,-3.999999999999985,2717,514,3231,0,0,0,0,0,2.851511406872328e-14,11.000000000000009,-11.000000000000009
P2,Vertical,Right,1D,DT500,3,250.0,60.0,244.0,-6.000000000000014,3831,505,4336,0,0,0,0,0,3.2569385727487543e-14,10.999999999999998,-10.999999999999998
P2,Vertical,Right,1D,DT500,4,250.0,60.0,241.0,-8.999999999999986,2360,507,2867,0,0,0,0,0,2.4075401166177716e-14,11.000000000000014,-11.000000000000014
P2,Vertical,Right,1D,DT500,5,250.0,60.0,257.00000000000006,7.000000000000029,2204,508,2712,0,0,0,0,0,2.3260393087103723e-14,10.999999999999982,-10.999999999999982
P2,Vertical,Right,1D,DT500,6,250.0,60.0,251.0,0.9999999999999856,2588,520,3109,0,0,0,0,0,2.8735771002370524e-14,11.000000000000009,-11.000000000000009
P2,Vertical,Left,1D,DT500,0,100.0,60.0,89.0,-11.000000000000004,2363,507,2871,0,0,0,0,0,1.1785326619116593e-14,15.0,-15.0
P2,Vertical,Left,1D,DT500,1,100.0,60.0,98.0,-2.0,1522,512,2034,0,0,0,0,0,1.2743969211460151e-14,14.999999999999998,-14.999999999999998
P2,Vertical,Left,1D,DT500,2,100.0,60.0,86.0,-14.0,1435,520,1955,0,0,0,0,0,1.2468493086904672e-14,15.0,-15.0
P2,Vertical,Left,1D,DT500,3,100.0,60.0,119.0,18.99999999999999,1977,509,2486,0,0,0,0,0,1.4679359117835188e-14,14.999999999999996,-14.999999999999996
P2,Vertical,Left,1D,DT500,4,100.0,60.0,101.0,1.0,3735,520,4256,0,0,0,0,0,9.335058980292309e-15,15.0,-15.0
P2,Vertical,Left,1D,DT500,5,100.0,60.0,89.0,-11.000000000000004,2413,502,2915,0,0,0,0,0,1.1219874904617644e-14,15.0,-15.0
P2,Vertical,Left,1D,DT500,6,100.0,60.0,103.0,2.999999999999991,1230,527,1757,0,0,0,0,0,1.3597399555105184e-14,15.000000000000002,-15.000000000000002
P2,Vertical,Left,1D,DT500,0,250.0,40.0,238.0,-12.0,2474,507,2982,0,0,0,0,0,1.8529689388068883e-14,8.000000000000023,-8.000000000000023
P2,Vertical,Left,1D,DT500,1,250.0,40.0,256.0,6.0,2887,525,3413,0,0,0,0,0,2.4320130307051624e-14,7.999999999999987,-7.999999999999987
P2,Vertical,Left,1D,DT500,2,250.0,40.0,243.0,-7.0,2483,522,3006,0,0,0,0,0,2.202751692657751e-14,8.000000000000016,-8.000000000000016
P2,Vertical,Left,1D,DT500,3,250.0,40.0,247.00000000000003,-2.9999999999999853,3119,501,3621,0,0,0,0,0,2.605836371556152e-14,7.999999999999988,-7.999999999999988
P2,Vertical,Left,1D,DT500,4,250.0,40.0,243.0,-7.0,2472,505,2977,0,0,0,0,0,1.898031583302501e-14,8.000000000000023,-8.000000000000023
P2,Vertical,Left,1D,DT500,5,250.0,40.0,239.0,-11.0,2422,513,2936,0,0,0,0,0,1.7640761160121907e-14,7.999999999999975,-7.999999999999975
P2,Vertical,Left,1D,DT500,6,250.0,40.0,253.00000000000003,3.0000000000000147,2433,506,2939,0,0,0,0,0,1.738779825988801e-14,8.000000000000032,-8.000000000000032
P2,Vertical,Left,1D,DT500,0,500.0,60.0,509.0,8.999999999999972,4465,504,4969,0,0,0,0,0,3.719603239010879e-14,8.000000000000055,-8.000000000000055
P2,Vertical,Left,1D,DT500,1,500.0,60.0,495.00000000000006,-4.999999999999971,4551,521,5072,0,0,0,0,0,3.738545435639882e-14,7.999999999999949,-7.999999999999949
P2,Vertical,Left,1D,DT500,2,500.0,60.0,503.0,3.0,4345,534,4880,0,0,0,0,0,3.575852084098996e-14,8.000000000000059,-8.000000000000059
P2,Vertical,Left,1D,DT500,3,500.0,60.0,503.0,3.0,4371,506,4878,0,0,0,0,0,3.66566266159141e-14,7.999999999999944,-7.999999999999944
P2,Vertical,Left,1D,DT500,4,500.0,60.0,495.00000000000006,-4.999999999999971,4447,517,4965,0,0,0,0,0,3.6921686348094134e-14,8.000000000000052,-8.000000000000052
P2,Vertical,Left,1D,DT500,5,500.0,60.0,509.0,8.999999999999972,4737,514,5252,0,0,0,0,0,4.3127019052778324e-14,7.9999999999999645,-7.9999999999999645
P2,Vertical,Left,1D,DT500,6,500.0,60.0,511.0,11.0,4509,514,5024,0,0,0,0,0,3.8270730236371503e-14,8.000000000000052,-8.000000000000052
P2,Vertical,Left,1D,DT500,0,100.0,40.0,107.0,7.000000000000009,1341,523,1864,0,0,0,0,0,1.4221525929978423e-14,8.000000000000002,-8.000000000000002
P2,Vertical,Left,1D,DT500,1,100.0,40.0,93.0,-7.000000000000009,2091,510,2602,0,0,0,0,0,1.3267049011646796e-14,8.0,-8.0
P2,Vertical,Left,1D,DT500,2,100.0,40.0,106.0,6.0,2061,528,2589,0,0,0,0,0,1.104519230091442e-14,8.000000000000002,-8.000000000000002
P2,Vertical,Left,1D,DT500,3,100.0,40.0,96.0,-4.0,2686,506,3192,0,0,0,0,0,1.6093693881370193e-14,8.0,-8.0
P2,Vertical,Left,1D,DT500,4,100.0,40.0,108.0,8.0,1670,510,2180,0,0,0,0,0,1.4688051233661492e-14,8.0,-8.0
P2,Vertical,Left,1D,DT500,5,100.0,40.0,103.0,2.999999999999991,1785,515,2300,0,0,0,0,0,1.310627567663199e-14,8.0,-8.0
P2,Vertical,Left,1D,DT500,6,100.0,40.0,111.0,11.0,1553,520,2073,0,0,0,0,0,1.495265525828035e-14,8.0,-8.0
P2,Vertical,Left,1D,DT500,0,500.0,40.0,504.00000000000006,4.000000000000029,4853,538,5391,0,0,0,0,0,3.811450755583129e-14,8.00000000000005,-8.00000000000005
P2,Vertical,Left,1D,DT500,1,500.0,40.0,503.0,3.0,4938,517,5456,0,0,0,0,0,4.381951891801039e-14,7.999999999999962,-7.999999999999962
P2,Vertical,Left,1D,DT500,2,500.0,40.0,506.00000000000006,6.000000000000029,4467,509,4977,0,0,0,0,0,3.749913203041586e-14,8.000000000000052,-8.000000000000052
P2,Vertical,Left,1D,DT500,3,500.0,40.0,507.0,7.0,4424,512,4936,0,0,0,0,0,3.7784747980882696e-14,7.999999999999946,-7.999999999999946
P2,Vertical,Left,1D,DT500,4,500.0,40.0,485.0,-15.0,4583,524,5108,0,0,0,0,0,3.9670754225181424e-14,8.00000000000004,-8.00000000000004
P2,Vertical,Left,1D,DT500,5,500.0,40.0,514.0000000000001,14.00000000000006,4258,524,4782,0,0,0,0,0,3.6027265231021626e-14,7.999999999999939,-7.999999999999939
P2,Vertical,Left,1D,DT500,6,500.0,40.0,496.0,-4.0,4512,511,5024,0,0,0,0,0,4.215517355429072e-14,8.000000000000037,-8.000000000000037
P2,Vertical,Left,1D,DT500,0,250.0,60.0,252.0,2.0,2602,507,3109,0,0,0,0,0,2.4187938526836683e-14,8.000000000000012,-8.000000000000012
P2,Vertical,Left,1D,DT500,1,250.0,60.0,264.0,14.0,2230,524,2754,0,0,0,0,0,1.8825703064665286e-14,7.999999999999972,-7.999999999999972
P2,Vertical,Left,1D,DT500,2,250.0,60.0,254.0,3.999999999999985,3176,514,3691,0,0,0,0,0,2.689673432923357e-14,8.000000000000007,-8.000000000000007
P2,Vertical,Left,1D,DT500,3,250.0,60.0,239.0,-11.0,3333,506,3840,0,0,0,0,0,2.016507570622439e-14,7.9999999999999805,-7.9999999999999805
P2,Vertical,Left,1D,DT500,4,250.0,60.0,250.0,0.0,2386,507,2893,0,0,0,0,0,1.7721174416153993e-14,8.000000000000028,-8.000000000000028
P2,Vertical,Left,1D,DT500,5,250.0,60.0,256.0,6.0,2891,510,3402,0,0,0,0,0,2.5723908168519846e-14,7.999999999999988,-7.999999999999988
P2,Vertical,Left,1D,DT500,6,250.0,60.0,255.0,5.000000000000014,2298,533,2832,0,0,0,0,0,2.0440272606186223e-14,8.000000000000023,-8.000000000000023
P2,Horizontal,Center,1D,DT500,0,100.0,60.0,121.0,20.99999999999999,2114,520,2635,0,0,0,0,0,1.1939168134481319e-14,8.000000000000007,-8.000000000000007
P2,Horizontal,Center,1D,DT500,1,100.0,60.0,104.0,4.000000000000009,2985,518,3504,0,0,0,0,0,1.400617017482691e-14,8.000000000000002,-8.000000000000002
P2,Horizontal,Center,1D,DT500,2,100.0,60.0,98.0,-2.0,1795,508,2303,0,0,0,0,0,1.1160605459119498e-14,8.000000000000004,-8.000000000000004
P2,Horizontal,Center,1D,DT500,3,100.0,60.0,94.0,-6.0,1525,502,2028,0,0,0,0,0,8.223448248762269e-15,7.999999999999993,-7.999999999999993
P2,Horizontal,Center,1D,DT500,4,100.0,60.0,122.0,22.0,3262,509,3772,0,0,0,0,0,9.242422117277074e-15,8.000000000000012,-8.000000000000012
P2,Horizontal,Center,1D,DT500,5,100.0,60.0,108.0,8.0,2162,508,2671,0,0,0,0,0,1.3991075688089263e-14,8.0,-8.0
P2,Horizontal,Center,1D,DT500,6,100.0,60.0,98.0,-2.0,1733,509,2242,0,0,0,0,0,1.1119979626482848e-14,8.000000000000004,-8.000000000000004
P2,Horizontal,Center,1D,DT500,0,500.0,60.0,499.0,-1.0,4885,510,5396,0,0,0,0,0,3.589207462323777e-14,1.0000000000000604,-1.0000000000000604
P2,Horizontal,Center,1D,DT500,1,500.0,60.0,516.0,16.0,5299,514,5814,0,0,0,0,0,3.692733099531799e-14,0.9999999999999376,-0.9999999999999376
P2,Horizontal,Center,1D,DT500,2,500.0,60.0,505.0,5.0,5421,508,5929,0,0,0,0,0,3.7293468309613054e-14,1.0000000000000593,-1.0000000000000593
P2,Horizontal,Center,1D,DT500,3,500.0,60.0,496.0,-4.000000000000029,4739,512,5251,0,0,0,0,0,3.6603640789007896e-14,0.9999999999999408,-0.9999999999999408
P2,Horizontal,Center,1D,DT500,4,500.0,60.0,501.00000000000006,1.000000000000029,4594,500,5095,0,0,0,0,0,3.5487849088754063e-14,1.000000000000061,-1.000000000000061
P2,Horizontal,Center,1D,DT500,5,500.0,60.0,518.0,18.000000000000057,4858,520,5379,0,0,0,0,0,3.670310386862576e-14,0.9999999999999368,-0.9999999999999368
P2,Horizontal,Center,1D,DT500,6,500.0,60.0,492.00000000000006,-7.999999999999971,4806,521,5327,0,0,0,0,0,3.636592199785064e-14,1.0000000000000575,-1.0000000000000575
P2,Horizontal,Center,1D,DT500,0,250.0,40.0,258.0,8.000000000000028,2558,518,3077,0,0,0,0,0,1.8801751947595263e-14,1.0000000000000306,-1.0000000000000306
P2,Horizontal,Center,1D,DT500,1,250.0,40.0,264.0,14.0,2525,503,3028,0,0,0,0,0,1.963287158957178e-14,0.9999999999999696,-0.9999999999999696
P2,Horizontal,Center,1D,DT500,2,250.0,40.0,256.0,6.0,2866,503,3369,0,0,0,0,0,1.9449468578881168e-14,1.0000000000000295,-1.0000000000000295
P2,Horizontal,Center,1D,DT500,3,250.0,40.0,266.0,16.0,2583,519,3102,0,0,0,0,0,1.9661601944440044e-14,0.9999999999999688,-0.9999999999999688
P2,Horizontal,Center,1D,DT500,4,250.0,40.0,256.0,6.0,2611,515,3127,0,0,0,0,0,1.9781441125551932e-14,1.0000000000000293,-1.0000000000000293
P2,Horizontal,Center,1D,DT500,5,250.0,40.0,251.0,0.9999999999999856,2721,501,3223,0,0,0,0,0,1.872801086812096e-14,0.99999999999997,-0.99999999999997
P2,Horizontal,Center,1D,DT500,6,250.0,40.0,248.0,-2.0000000000000147,2894,500,3395,0,0,0,0,0,1.85682933892202e-14,1.0000000000000295,-1.0000000000000295
P2,Horizontal,Center,1D,DT500,0,100.0,40.0,107.0,7.0,1329,513,1843,0,0,0,0,0,8.688499461281395e-15,1.0000000000000115,-1.0000000000000115
P2,Horizontal,Center,1D,DT500,1,100.0,40.0,92.0,-8.0,1240,510,1750,0,0,0,0,0,7.629689551505071e-15,0.9999999999999892,-0.9999999999999892
P2,Horizontal,Center,1D,DT500,2,100.0,40.0,90.0,-10.000000000000004,1372,502,1875,0,0,0,0,0,5.994969360535262e-15,1.0000000000000115,-1.0000000000000115
P2,Horizontal,Center,1D,DT500,3,100.0,40.0,115.0,15.0,2260,511,2772,0,0,0,0,0,7.675882320603468e-15,0.9999999999999848,-0.9999999999999848
P2,Horizontal,Center,1D,DT500,4,100.0,40.0,91.0,-9.0,2245,513,2758,0,0,0,0,0,8.060851438504552e-15,1.000000000000009,-1.000000000000009
P2,Horizontal,Center,1D,DT500,5,100.0,40.0,113.0,13.0,1728,503,2232,0,0,0,0,0,7.712674196884557e-15,0.9999999999999852,-0.9999999999999852
